# rotation results for acetone
# MODEL			MAX E			MAX F			MAX tau
ANI-1x	2.0274064809200354e-06	5.236860260993126e-07	0.09999992889973086
ANI-1ccx	2.2301474018604495e-06	4.2948229861394793e-07	0.22085797553922515
ANI-2x	2.736997885222081e-06	6.610864602407673e-07	0.11400803487897498
MACE-MP	3.814697265625e-06	5.513459768735629e-07	-0.02524314864729829
MACE-OFF	0.0	5.300385055306833e-07	0.4621752206840093
ORB-V2	0.026569366455078125	5.295810865391104e-07	-0.1401693076009033
ORB-D3-V2	0.06595611572265625	8.710892984709062e-07	-0.0986773680168733
UMA_small	3.3974647521972656e-06	5.066394805908203e-07	0.37202069083970524
