# UMA data for diatomic cylobutadiene
# DISTANCE	ENERGY
1.2	-4206.44025672958
1.2122448979591836	-4206.700883999325
1.2244897959183674	-4206.925693169094
1.236734693877551	-4207.116661682583
1.2489795918367346	-4207.276547565914
1.2612244897959184	-4207.411251678921
1.273469387755102	-4207.53104175613
1.2857142857142856	-4207.643860474087
1.2979591836734694	-4207.749537125088
1.310204081632653	-4207.846081390835
1.3224489795918366	-4207.933696880795
1.3346938775510204	-4208.013036385037
1.346938775510204	-4208.084629669644
1.3591836734693876	-4208.149162426449
1.3714285714285714	-4208.207170620419
1.383673469387755	-4208.258846893765
1.3959183673469386	-4208.304165020443
1.4081632653061225	-4208.343112125851
1.420408163265306	-4208.375821724392
1.4326530612244897	-4208.4026118664515
1.4448979591836735	-4208.423949375607
1.457142857142857	-4208.440374508358
1.4693877551020407	-4208.452453985668
1.4816326530612245	-4208.460729971386
1.493877551020408	-4208.465694561459
1.5061224489795917	-4208.467691793896
1.5183673469387755	-4208.466780319668
1.530612244897959	-4208.462653055645
1.5428571428571427	-4208.454917326428
1.5551020408163265	-4208.443659439541
1.5673469387755101	-4208.429573908306
1.579591836734694	-4208.413268938519
1.5918367346938775	-4208.394656315304
1.6040816326530611	-4208.373038902737
1.616326530612245	-4208.347496166683
1.6285714285714286	-4208.317211285092
1.6408163265306124	-4208.2816959767115
1.653061224489796	-4208.240839615322
1.6653061224489796	-4208.194805279232
1.6775510204081634	-4208.143897190548
1.689795918367347	-4208.088450088955
1.7020408163265306	-4208.028782024838
1.7142857142857144	-4207.965177669979
1.726530612244898	-4207.897887840725
1.7387755102040816	-4207.82713665054
1.7510204081632654	-4207.753127232052
1.763265306122449	-4207.676048412777
1.7755102040816326	-4207.596078052975
1.7877551020408164	-4207.513389721371
1.8	-4207.428152218319
