# UMA data for diatomic O
# DISTANCE	ENERGY
0.9	2.4080438168348337
0.9515151515151515	-0.5974092929063772
1.003030303030303	-2.7382011859117483
1.0545454545454547	-4.103323504179571
1.106060606060606	-4.883438631743047
1.1575757575757577	-5.242795035093877
1.209090909090909	-5.306742235869024
1.2606060606060607	-5.16325764343128
1.312121212121212	-4.873938605040166
1.3636363636363638	-4.485247656553838
1.415151515151515	-4.030894800871465
1.4666666666666668	-3.534394308775518
1.518181818181818	-3.014290854185674
1.5696969696969698	-2.4839249102769827
1.621212121212121	-1.952006384581182
1.6727272727272728	-1.4249754397569632
1.7242424242424241	-0.9065418688951468
1.7757575757575759	-0.4048567263780569
1.8272727272727272	0.07789607360973605
1.878787878787879	0.5436353237928415
1.9303030303030302	0.9899291546644235
1.981818181818182	1.415131524354365
2.033333333333333	1.8198127301038767
2.084848484848485	2.2051553280653025
2.1363636363636362	2.5717534573377634
2.187878787878788	2.918927148133662
2.2393939393939393	3.2441548855604196
2.290909090909091	3.543080285340693
2.3424242424242423	3.8108453305067087
2.393939393939394	4.0435695202650095
2.4454545454545453	4.238438561707881
2.496969696969697	4.3930615933240915
2.5484848484848484	4.506077721864131
2.6	4.578740075379756
2.6515151515151514	4.614589646607783
2.703030303030303	4.618108704835322
2.7545454545454544	4.594587281495478
2.806060606060606	4.549479440003779
2.8575757575757574	4.48748870208874
2.9090909090909087	4.412709191590693
2.9606060606060605	4.329262688905146
3.012121212121212	4.241207078248408
3.0636363636363635	4.1521205456556345
3.115151515151515	4.064917519837763
3.1666666666666665	3.9819316418470407
3.2181818181818183	3.905302956849482
3.2696969696969695	3.8374156506361032
3.321212121212121	3.7806577236951853
3.3727272727272726	3.7361030133070017
3.4242424242424243	3.7025613339246775
3.4757575757575756	3.677256539613154
3.527272727272727	3.6570319683851267
3.5787878787878786	3.6391362698377634
3.6303030303030304	3.6214742214979196
3.6818181818181817	3.602607682496455
3.733333333333333	3.5818004162611032
3.7848484848484847	3.558906510621455
3.8363636363636364	3.534145310670283
3.8878787878787877	3.5076550991834665
3.939393939393939	3.4791450054945017
3.9909090909090907	3.4477748425306345
4.042424242424243	3.4123601467908884
4.093939393939394	3.3717784436048532
4.1454545454545455	3.3252772839368845
4.196969696969697	3.272686913758662
4.248484848484849	3.2144116909803415
4.3	3.1511907131971384
4.351515151515152	3.083701089173701
4.403030303030303	3.012280419618037
4.454545454545455	2.9371099026502634
4.506060606060606	2.858735039979365
4.557575757575758	2.7785291226209665
4.609090909090909	2.6987065823377634
4.660606060606061	2.6217813046278025
4.712121212121212	2.5499381573499704
4.763636363636364	2.48433871582165
4.815151515151515	2.4251050503553415
4.866666666666667	2.371716454774287
4.918181818181818	2.321334794312861
4.96969696969697	2.265126183778193
5.0212121212121215	2.1921519787611032
5.072727272727273	2.0987872631849314
5.124242424242425	1.9890460522474314
5.175757575757576	1.8694219143690134
5.2272727272727275	1.7418212445081735
5.278787878787879	1.5973233731092478
5.33030303030303	1.4139833004774118
5.381818181818182	1.1814813168348337
5.433333333333334	0.9378089459241892
5.484848484848485	0.6961926968397165
5.536363636363637	0.3974656613172556
5.587878787878788	-0.0004587619005178567
5.63939393939394	-0.444910093992803
5.690909090909091	-0.8772869555650686
5.742424242424242	-1.3094158618150686
5.793939393939394	-1.7140484301744436
5.845454545454546	-2.1889467684923147
5.896969696969697	-2.487444922178838
5.948484848484849	-2.6502523867784475
6.0	-2.6770801989732718
