# UMA data for molecule: ammonia
# translation direction [0.70710678 0.70710678 0.        ] with resolution 0.15 and 68 displacements
# ENERGY		FORCES		TORQUE (if exists)
5.960464477539063e-08	2.60770320892334e-08	5.3316435315309274e-08
5.960464477539063e-08	2.4710780976988644e-08	5.2858480942968855e-08
8.940696716308594e-08	1.666000493116826e-08	-5.61780540767054e-08
5.960464477539063e-08	1.5359765015432458e-08	4.315692248013647e-11
0.0	7.450580596923828e-09	2.3110489875965978e-08
8.940696716308594e-08	1.5359765015432458e-08	6.527374490222781e-08
5.960464477539063e-08	2.3853496955439368e-08	-1.3097781085408267e-08
5.960464477539063e-08	1.7071425162384912e-08	-2.3125358371289817e-08
8.940696716308594e-08	2.686345013103164e-08	4.62935700606959e-08
8.940696716308594e-08	1.5359765015432458e-08	5.800146425649633e-09
5.960464477539063e-08	8.33000246558413e-09	7.523913920365333e-08
5.960464477539063e-08	1.862645149230957e-08	-3.497464821228258e-08
5.960464477539063e-08	3.4142850324769825e-08	1.4596547344425392e-07
8.940696716308594e-08	2.0061301952978283e-08	2.4366819284526997e-08
8.940696716308594e-08	1.5359765015432458e-08	5.507514366787092e-08
1.1920928955078125e-07	1.7071425162384912e-08	7.271840722633538e-08
8.940696716308594e-08	2.356080486265455e-08	4.7045776080389956e-08
8.940696716308594e-08	4.423537092179686e-08	6.813706178443457e-08
0.0	6.548462749833561e-08	3.458932039401841e-08
8.940696716308594e-08	2.78775207362969e-08	6.677919689446199e-08
1.1920928955078125e-07	2.686345013103164e-08	5.599118137189496e-08
8.940696716308594e-08	2.3853496955439368e-08	4.090481425800263e-09
5.960464477539063e-08	8.33000246558413e-09	3.7163790794769724e-08
5.960464477539063e-08	2.107342389479072e-08	1.3682890588617713e-07
8.940696716308594e-08	2.2351741790771484e-08	-6.17159093274644e-08
5.960464477539063e-08	2.9095447828808574e-08	1.4231881470538887e-07
1.1920928955078125e-07	2.356080486265455e-08	4.1121245200614887e-08
8.940696716308594e-08	2.0061301952978283e-08	-8.638395881943595e-08
1.1920928955078125e-07	5.925436852294297e-08	2.0112526885607274e-07
8.940696716308594e-08	1.053671194739536e-08	6.590630921565754e-08
8.940696716308594e-08	7.450580596923828e-09	-4.688375887518248e-08
0.0	1.1175870895385742e-08	-1.3228576734025665e-08
8.940696716308594e-08	2.2660056941958828e-08	6.222926346444169e-08
8.940696716308594e-08	3.1828893298779803e-08	3.80553979162368e-08
8.940696716308594e-08	1.4901161193847656e-08	9.41109010998975e-08
5.960464477539063e-08	1.825012141409843e-08	7.514092106863934e-08
8.940696716308594e-08	1.2904783908140871e-08	-1.7208868358098428e-08
5.960464477539063e-08	2.107342389479072e-08	-1.4101875500660555e-09
1.7881393432617188e-07	1.825012141409843e-08	-4.566088271373836e-08
8.940696716308594e-08	3.8172867533603494e-08	1.0983702353195568e-07
1.7881393432617188e-07	4.485843518864385e-08	-1.377055916518266e-07
8.940696716308594e-08	2.3853496955439368e-08	7.432597026735266e-08
1.7881393432617188e-07	4.726863522819258e-08	1.6159460153319927e-07
1.1920928955078125e-07	3.743870280459305e-08	1.417464532971202e-07
8.940696716308594e-08	2.2660056941958828e-08	8.15433984502345e-08
1.7881393432617188e-07	3.7990655954445174e-08	1.7344794656093399e-07
1.7881393432617188e-07	0.0	6.30405026236236e-08
1.7881393432617188e-07	1.7071425162384912e-08	3.914196280985216e-08
8.940696716308594e-08	2.107342389479072e-08	1.208088841742061e-07
1.7881393432617188e-07	1.7071425162384912e-08	2.1230030677887868e-08
5.960464477539063e-08	3.4142850324769825e-08	1.5386322438359912e-07
8.940696716308594e-08	4.998001301714794e-08	1.7761897586066056e-07
1.1920928955078125e-07	2.2351741790771484e-08	9.903336256611439e-08
1.1920928955078125e-07	1.7071425162384912e-08	1.9744384965880712e-07
2.086162567138672e-07	3.743870280459305e-08	1.0826069413161221e-07
1.1920928955078125e-07	2.356080486265455e-08	1.213974832880993e-07
1.7881393432617188e-07	1.053671194739536e-08	-5.146345721795953e-08
1.1920928955078125e-07	3.161013495400766e-08	-1.7435367405393976e-07
1.1920928955078125e-07	2.3853496955439368e-08	1.9724953304045556e-07
1.1920928955078125e-07	2.1400163419116325e-08	1.0151642515499049e-07
2.086162567138672e-07	2.5809567816281742e-08	1.139696969576498e-07
8.940696716308594e-08	1.666000493116826e-08	8.665193335088972e-08
1.7881393432617188e-07	2.78775207362969e-08	1.6955623965975164e-07
8.940696716308594e-08	1.666000493116826e-08	2.152563222113102e-08
5.960464477539063e-08	1.343172506551582e-08	-2.1969705310542764e-07
1.7881393432617188e-07	2.0061301952978283e-08	2.5843860884666725e-07
1.1920928955078125e-07	1.5359765015432458e-08	-3.0220316471485376e-08
1.7881393432617188e-07	1.666000493116826e-08	1.3935003961851322e-07
