# UMA data for molecule: benzene
# translation direction [0.70710678 0.70710678 0.        ] with resolution 0.15 and 68 displacements
# ENERGY		FORCES		TORQUE (if exists)
1.7881393432617188e-07	7.91718335335645e-08	1.6782810138241556e-07
2.384185791015625e-07	1.663091531156624e-08	6.243244205159093e-07
2.980232238769531e-07	6.003971719792389e-08	1.597922707458066e-06
3.5762786865234375e-07	4.709257339641226e-08	-8.73833241182842e-08
1.7881393432617188e-07	2.9773289611512155e-08	-1.3442929396728642e-06
2.980232238769531e-07	6.003974561963332e-08	7.505844600436129e-07
2.980232238769531e-07	2.2323066062313046e-08	-7.916598584178924e-07
2.384185791015625e-07	2.837623469531536e-10	-2.6642261066744943e-07
1.7881393432617188e-07	4.7093191568592374e-08	2.533440973673251e-08
1.7881393432617188e-07	4.709252721113444e-08	-9.092985230885198e-07
2.384185791015625e-07	3.722385599758127e-08	-5.217546164837383e-07
4.172325134277344e-07	0.0	5.164460756268419e-07
4.76837158203125e-07	4.709592360541137e-08	5.108376914253476e-07
4.172325134277344e-07	5.8162228810942906e-08	-1.9895800840163957e-08
2.980232238769531e-07	8.192848355292881e-08	2.7149357956224307e-07
2.980232238769531e-07	6.661142748498605e-08	-3.823040095052299e-07
1.1920928955078125e-07	6.866209645295385e-08	-8.822085113546763e-07
1.7881393432617188e-07	2.9103830456733704e-11	5.862496645914206e-07
2.384185791015625e-07	2.6836003641506068e-08	-5.584525984425603e-07
4.172325134277344e-07	5.8161845117865596e-08	-1.2965859957914105e-06
2.980232238769531e-07	6.003990193903519e-08	3.0599571099187983e-07
3.5762786865234375e-07	3.069062159966052e-08	9.035762971176808e-08
2.980232238769531e-07	1.663097926041246e-08	-1.5828132104989123e-07
4.172325134277344e-07	2.232385121203606e-08	5.382054169000838e-08
3.5762786865234375e-07	3.7223980342560026e-08	-8.366603272413897e-07
1.7881393432617188e-07	2.1044446185669585e-08	-2.997034198592985e-07
5.364418029785156e-07	2.9773325138648943e-08	-2.730718887677952e-07
2.384185791015625e-07	7.426338655136533e-09	5.584228145449899e-07
2.980232238769531e-07	1.6631974020242524e-08	6.12145489853333e-08
1.7881393432617188e-07	3.329091313730714e-08	-7.351229230900813e-07
4.172325134277344e-07	5.369833289137205e-08	-4.902477670487571e-07
2.384185791015625e-07	3.7223802706876086e-08	7.533835117978782e-07
2.980232238769531e-07	3.722846031450899e-08	4.5212986665710275e-07
2.980232238769531e-07	1.6630906429782044e-08	2.905515662510183e-07
2.980232238769531e-07	6.003958930023146e-08	-8.174852943465538e-07
3.5762786865234375e-07	5.4214197575674916e-08	-2.685127896695505e-07
1.7881393432617188e-07	1.4872144404876053e-08	-1.8663027425702694e-06
2.980232238769531e-07	3.329136433194435e-08	-5.608276085755648e-07
2.980232238769531e-07	4.009353204992294e-08	-9.604301998145104e-07
3.5762786865234375e-07	5.957556936664332e-08	1.0085208175247828e-06
5.364418029785156e-07	4.7093191568592374e-08	-1.224374866493072e-06
2.980232238769531e-07	6.003993746617198e-08	-1.3507067453399912e-06
3.5762786865234375e-07	3.722417574181236e-08	-6.086428370188912e-07
3.5762786865234375e-07	7.917289934766814e-08	-7.707967313308473e-07
2.980232238769531e-07	8.68591811808983e-08	-7.040799063773306e-07
2.980232238769531e-07	9.682847945668982e-08	3.448451699750166e-07
3.5762786865234375e-07	1.663761217685078e-08	-5.598319072763758e-07
1.7881393432617188e-07	4.009363152590595e-08	1.2582486594858722e-06
4.172325134277344e-07	1.6630925969707278e-08	4.876523340691108e-07
4.76837158203125e-07	1.4874622422667017e-08	-1.0760544442156572e-06
4.172325134277344e-07	2.1044352038757097e-08	2.024196692484992e-07
4.172325134277344e-07	4.7094022903593213e-08	5.626010353143585e-07
2.384185791015625e-07	4.9951296432482195e-08	-8.4355705864958e-07
2.980232238769531e-07	7.421704140142538e-09	-4.535376547654124e-07
1.1920928955078125e-07	5.3698400392931944e-08	-4.261387225312774e-07
5.960464477539062e-07	5.212503495499732e-08	-5.111004131030938e-07
3.5762786865234375e-07	8.056139222389902e-08	-1.6617180875755366e-07
2.980232238769531e-07	3.069046883297233e-08	-3.2546861628013346e-07
2.980232238769531e-07	4.212207116438549e-08	-8.935208040128373e-07
5.960464477539062e-07	3.069322573878708e-08	-2.874183846479639e-07
4.172325134277344e-07	3.722587038623715e-08	2.804739485107177e-07
2.980232238769531e-07	1.4872171050228644e-08	4.976777583376446e-07
0.0	2.6834598543246102e-08	1.241015779029908e-07
4.76837158203125e-07	6.66109158942163e-08	3.3418090183978677e-07
1.1920928955078125e-07	4.4676042421087914e-08	-5.665702405011075e-07
4.172325134277344e-07	1.48761500895489e-08	-2.8724050160633396e-07
5.960464477539062e-07	8.685903907235115e-08	6.221182258236979e-07
4.172325134277344e-07	5.816180248530145e-08	4.786987861660208e-07
