330.34331060403076	19.769358964538696
332.1652611458793	21.73481131914741
333.9851096509681	23.848960818184423
335.80304760041577	26.181003162528214
337.61926724984244	28.664687149208476
339.4339615266613	31.325041010462883
341.2473239312081	34.19445422329591
343.0595484413206	37.26262104501802
344.8708294199803	40.56781994845733
346.6813615256156	43.20314557748134
348.49133962466794	45.9223893969247
350.30095870601264	49.01116770401495
352.1104137968289	51.65974357363302
353.91989987950836	54.60276923419951
355.72961180919395	55.936626787213754
357.5397442315385	57.16006566862052
359.35049150027766	56.89064410989886
1.1620475942104171	54.733799391175125
2.9746060331870483	53.211493971950404
4.788359792706325	51.32848755881059
6.603501216730824	49.63981800769761
8.420221928334374	47.12521679296697
10.23871273780355	45.12884721030787
12.059163547823202	42.00326267935088
13.881763255385511	39.14268296024966
15.706699650072672	36.547108053004195
17.534159308374985	34.266594422078924
19.36432748371902	32.251085603009415
21.19738799189517	30.410774409556325
23.033523091589146	28.76627232708779
24.872913359739368	27.27635638487118
26.715737561460788	26.061750997192576
28.562172514295835	25.012037492444506
30.412392946575217	24.386331686673657
32.266571349694644	24.109548883177922
34.124877824139375	24.221439803739486
35.987479919115486	24.54239007587603
37.85454246567592	25.332987764584686
39.72622740326126	26.39595150992318
41.602693599607214	27.71214207547746
43.48409666400757	29.2815594612548
45.370588753957726	30.68755721305206
47.26231837524379	32.287891826879786
49.159430175584255	33.57905416020367
51.06206473197445	35.14699929702692
52.97035833193014	36.641331986109435
54.88444274887442	37.961939298529614
56.80444501196152	38.988096819997736
58.730487170683084	40.71357259497745
60.66268605465538	41.66317317080029
62.60115302904052	41.46589181086165
64.54599374611132	41.86634352655892
66.49730789352601	40.54279171622693
68.45518893993705	41.1169688085829
70.41972387861742	38.9969303137259
72.3909929698458	38.352085271541
74.36906948285082	36.40724440230042
76.35401943817361	32.98279333352548
78.34590135136337	30.438747139698535
80.34476597897861	27.91089568437019
82.35065606791882	27.017240568831767
84.36360610916425	24.900146571882942
86.38364209704974	22.912610482955643
88.41078129524377	21.16799547156188
90.44503201064536	19.69721876575568
92.48639337644839	18.4796688801689
94.53485514565378	17.48295633779344
96.59039749633675	16.79688832487591
98.65299084999494	16.309573920851108
100.72259570431622	16.041624611083535
102.79916248171024	15.965067665434617
104.88263139494453	15.94003943320422
106.9729323312147	16.19473850237773
109.06998475595869	16.665858167903934
111.17369763769436	17.41964963274222
113.28396939512169	18.487030124942976
115.40068786768063	19.85769390182395
117.5237303106974	21.468334258333925
119.65296341618169	23.23503300404991
121.78824336025762	26.48134194929662
123.9294158781214	28.78541156350184
126.07631636731824	30.59627777785863
128.22877002002036	32.01258127233814
130.38659198486954	33.12412923318334
132.54958755881782	34.70826910850519
134.71755240926285	35.7741773517555
136.89027282662977	36.99025498838819
139.06752600739955	37.64393352430125
141.2490803674241	37.1374798838624
143.43469588520722	37.96046704957553
145.6241244746609	37.68515649503388
147.81711038667788	37.620377541024936
150.01339063868843	36.134878345670586
152.21269547119837	35.6122299667295
154.41474883013336	33.65266660794077
156.61926887364783	32.38947700475546
158.82596850189228	30.992312746686366
