# UMA data for diatomic ethanol
# DISTANCE	ENERGY
0.7	-4215.019602123748
0.7535353535353535	-4216.59758073474
0.807070707070707	-4217.578761492025
0.8606060606060606	-4218.141439098965
0.9141414141414141	-4218.410671297561
0.9676767676767677	-4218.474311057578
1.021212121212121	-4218.394673828136
1.0747474747474746	-4218.216656927119
1.128282828282828	-4217.972547505151
1.1818181818181817	-4217.685847271334
1.2353535353535352	-4217.373412553321
1.2888888888888888	-4217.047107819568
1.3424242424242423	-4216.715559188377
1.3959595959595958	-4216.385232392799
1.4494949494949494	-4216.06047314788
1.503030303030303	-4215.744453732024
1.5565656565656565	-4215.43931228305
1.61010101010101	-4215.147827450286
1.6636363636363636	-4214.87374669696
1.7171717171717171	-4214.6206312813865
1.7707070707070707	-4214.394792381774
1.8242424242424242	-4214.185378853332
1.8777777777777778	-4213.9638477006065
1.9313131313131313	-4213.726213995467
1.9848484848484846	-4213.496089045058
2.0383838383838384	-4213.286491457473
2.0919191919191915	-4213.100400511275
2.1454545454545455	-4212.946940962325
2.1989898989898986	-4212.920754496108
2.2525252525252526	-4213.380906645309
2.3060606060606057	-4213.606927935134
2.3595959595959597	-4213.61937052394
2.413131313131313	-4213.621500555526
2.466666666666667	-4213.624392096053
2.52020202020202	-4213.625660482894
2.573737373737374	-4213.624562803756
2.627272727272727	-4213.622250620376
2.680808080808081	-4213.61966425563
2.734343434343434	-4213.617182795058
2.787878787878788	-4213.614813391219
2.841414141414141	-4213.612393919479
2.894949494949495	-4213.609789911758
2.9484848484848483	-4213.606954161178
3.0020202020202023	-4213.603876177322
3.0555555555555554	-4213.600348536025
3.1090909090909093	-4213.595676485549
3.1626262626262625	-4213.589026514541
3.2161616161616164	-4213.579676214706
3.2696969696969695	-4213.566094938766
3.3232323232323226	-4213.541092459212
3.3767676767676766	-4213.480792109023
3.4303030303030297	-4213.294828955184
3.4838383838383837	-4212.727169577132
3.537373737373737	-4211.377010885726
3.590909090909091	-4210.75061756755
3.644444444444444	-4210.626116339217
3.697979797979798	-4210.556470934402
3.751515151515151	-4210.496535841476
3.805050505050505	-4210.439657751571
3.858585858585858	-4210.387126986037
3.912121212121212	-4210.34095627452
3.965656565656565	-4210.303377214919
4.019191919191919	-4210.274170462142
4.072727272727272	-4210.250423017989
4.126262626262626	-4210.229891363631
4.179797979797979	-4210.211591307174
4.233333333333333	-4210.195126120101
4.2868686868686865	-4210.180284086715
4.3404040404040405	-4210.1668673195945
4.393939393939394	-4210.154686991225
4.447474747474748	-4210.143584791671
4.501010101010101	-4210.133473936568
4.554545454545455	-4210.124360147964
4.608080808080808	-4210.11621767665
4.661616161616162	-4210.108747068893
4.715151515151515	-4210.101114336501
4.768686868686869	-4210.092096392165
4.822222222222222	-4210.08070904399
4.875757575757576	-4210.066637102615
4.929292929292929	-4210.0500264802085
4.982828282828283	-4210.0313449540245
5.036363636363636	-4210.010406557571
5.08989898989899	-4209.987851206313
5.143434343434343	-4209.9647489228355
5.196969696969697	-4209.938123289596
5.25050505050505	-4209.907249990951
5.304040404040404	-4209.875499311935
5.357575757575757	-4209.839809004317
5.411111111111111	-4209.803626600753
5.4646464646464645	-4209.761622015487
5.5181818181818185	-4209.713914457809
5.571717171717172	-4209.681941572677
5.625252525252526	-4209.640508238326
5.678787878787879	-4209.604607168685
5.732323232323233	-4209.593126837264
5.785858585858586	-4209.6396861710655
5.839393939393939	-4209.664527479659
5.892929292929293	-4209.780603949081
5.946464646464646	-4209.850252691756
6.0	-4209.860415045272
