# UMA data for diatomic ethanol
# DISTANCE	ENERGY
1.0	-4210.876928869735
1.0505050505050506	-4213.267208162795
1.101010101010101	-4215.015694920074
1.1515151515151516	-4216.277345601569
1.202020202020202	-4217.167943004619
1.2525252525252526	-4217.7724517547595
1.303030303030303	-4218.157536003839
1.3535353535353536	-4218.3751438596355
1.404040404040404	-4218.465340200912
1.4545454545454546	-4218.458954338084
1.5050505050505052	-4218.379869673501
1.5555555555555556	-4218.246661637078
1.606060606060606	-4218.073834378372
1.6565656565656566	-4217.872697129946
1.7070707070707072	-4217.651887465368
1.7575757575757576	-4217.417941067468
1.808080808080808	-4217.176074687492
1.8585858585858586	-4216.930294696342
1.9090909090909092	-4216.6833745875465
1.9595959595959596	-4216.437906686317
2.0101010101010104	-4216.196146193992
2.0606060606060606	-4215.95931667472
2.111111111111111	-4215.728317085754
2.1616161616161618	-4215.504602972518
2.212121212121212	-4215.290559593688
2.2626262626262625	-4215.092106882583
2.313131313131313	-4214.918328110229
2.3636363636363633	-4214.770580593597
2.4141414141414144	-4214.644519869338
2.4646464646464645	-4214.536274019729
2.515151515151515	-4214.442756716262
2.5656565656565657	-4214.361241642486
2.616161616161616	-4214.289370123397
2.666666666666667	-4214.22533089305
2.717171717171717	-4214.168018404494
2.7676767676767677	-4214.116986099731
2.8181818181818183	-4214.072161261092
2.8686868686868685	-4214.033492628585
2.919191919191919	-4214.000651661407
2.9696969696969697	-4213.972941223632
3.0202020202020203	-4213.949374500762
3.0707070707070705	-4213.92883855487
3.121212121212121	-4213.910239759933
3.1717171717171717	-4213.892556253921
3.2222222222222223	-4213.874881807815
3.2727272727272725	-4213.856405798446
3.323232323232323	-4213.836436811935
3.3737373737373737	-4213.814350668441
3.4242424242424243	-4213.789564672958
3.474747474747475	-4213.761493746291
3.525252525252525	-4213.729480330001
3.5757575757575757	-4213.692790094863
3.6262626262626263	-4213.650463167678
3.676767676767677	-4213.601165834914
3.727272727272727	-4213.543203894149
3.7777777777777777	-4213.474779192458
3.8282828282828283	-4213.394396845351
3.878787878787879	-4213.301242891799
3.929292929292929	-4213.195024553786
3.9797979797979797	-4213.072537008773
4.03030303030303	-4212.92594916011
4.080808080808081	-4212.7596164383995
4.1313131313131315	-4212.586126390945
4.181818181818182	-4212.4152184167015
4.232323232323232	-4212.252575937759
4.282828282828283	-4212.101295534621
4.333333333333334	-4211.964304510604
4.383838383838384	-4211.8437095322715
4.434343434343434	-4211.739689413558
4.484848484848484	-4211.651966635238
4.5353535353535355	-4211.580202166091
4.585858585858586	-4211.522754255782
4.636363636363637	-4211.476967875014
4.686868686868687	-4211.440913740646
4.737373737373737	-4211.41366488124
4.787878787878787	-4211.394704405318
4.838383838383838	-4211.382887426864
4.888888888888889	-4211.375402037154
4.9393939393939394	-4211.36940580989
4.98989898989899	-4211.3653803506
5.040404040404041	-4211.364511076461
5.090909090909091	-4211.365293566238
5.141414141414141	-4211.367690626632
5.191919191919192	-4211.374685827743
5.242424242424242	-4211.388466898452
5.292929292929293	-4211.408601347457
5.343434343434343	-4211.434935156356
5.393939393939394	-4211.4634347596275
5.444444444444445	-4211.491982046615
5.494949494949495	-4211.52166897441
5.545454545454545	-4211.5533357300865
5.595959595959596	-4211.58253294612
5.646464646464646	-4211.609682623397
5.696969696969697	-4211.639621798049
5.747474747474747	-4211.673451963912
5.797979797979798	-4211.713428560744
5.848484848484849	-4211.749700609695
5.898989898989899	-4211.760850016128
5.94949494949495	-4211.760660711776
6.0	-4211.7605057396995
